A002,R051,02-03-04,04-23-14,04:00:00,REGULAR,004562729,002664446,04-23-14,08:00:00,REGULAR,004562782,002664677,04-23-14,12:00:00,REGULAR,004563151,002664968,04-23-14,16:00:00,REGULAR,004563466,002665046,04-23-14,20:00:00,REGULAR,004564323,002665163,04-24-14,00:00:00,REGULAR,004564614,002665217,04-24-14,04:00:00,REGULAR,004564643,002665221,04-24-14,08:00:00,REGULAR,004564736,002665542                                                                                                                  
A002,R051,02-03-04,04-24-14,12:00:00,REGULAR,004565078,002665864,04-24-14,16:00:00,REGULAR,004565398,002665960,04-24-14,20:00:00,REGULAR,004566201,002666082,04-25-14,00:00:00,REGULAR,004566537,002666131,04-25-14,04:00:00,REGULAR,004566563,002666139,04-25-14,08:00:00,REGULAR,004566622,002666382,04-25-14,12:00:00,REGULAR,004566937,002666676,04-25-14,16:00:00,REGULAR,004567276,002666768                                                                                                                  
A002,R051,02-03-04,04-25-14,20:00:00,REGULAR,004568073,002666881                                                                                                                                                                                                                                                                                                                                                                                                                                                    
A002,R051,02-03-05,04-19-14,00:00:00,REGULAR,007455629,001139176,04-19-14,04:00:00,REGULAR,007455723,001139178,04-19-14,08:00:00,REGULAR,007455773,001139193,04-19-14,12:00:00,REGULAR,007456054,001139229,04-19-14,16:00:00,REGULAR,007456537,001139262,04-19-14,20:00:00,REGULAR,007457091,001139296,04-20-14,00:00:00,REGULAR,007457473,001139310,04-20-14,04:00:00,REGULAR,007457558,001139310                                                                                                                  
A002,R051,02-03-05,04-20-14,08:00:00,REGULAR,007457614,001139319,04-20-14,12:00:00,REGULAR,007457848,001139337,04-20-14,16:00:00,REGULAR,007458213,001139359,04-20-14,20:00:00,REGULAR,007458601,001139383,04-21-14,00:00:00,REGULAR,007458884,001139397,04-21-14,04:00:00,REGULAR,007458923,001139398,04-21-14,08:00:00,REGULAR,007459068,001139462,04-21-14,10:08:57,DOOR OPEN,007459445,001139499                                                                                                                
A002,R051,02-03-05,04-21-14,10:19:40,DOOR OPEN,007459445,001139499,04-21-14,10:21:42,DOOR CLOSE,007459445,001139499,04-21-14,11:26:07,DOOR OPEN,007459519,001139507,04-21-14,11:26:09,DOOR CLOSE,007459519,001139507,04-21-14,12:00:00,REGULAR,007459564,001139509,04-21-14,12:15:13,DOOR OPEN,007459580,001139513,04-21-14,12:15:26,DOOR CLOSE,007459580,001139513,04-21-14,16:00:00,REGULAR,007460067,001139535                                                                                                   
A002,R051,02-03-05,04-21-14,20:00:00,REGULAR,007461012,001139569,04-22-14,00:00:00,REGULAR,007461392,001139578,04-22-14,04:00:00,REGULAR,007461433,001139579,04-22-14,08:00:00,REGULAR,007461602,001139634,04-22-14,12:00:00,REGULAR,007462126,001139706,04-22-14,16:00:00,REGULAR,007462692,001139722,04-22-14,20:00:00,REGULAR,007463738,001139749,04-23-14,00:00:00,REGULAR,007464148,001139766                                                                                                                  
A002,R051,02-03-05,04-23-14,04:00:00,REGULAR,007464195,001139767,04-23-14,08:00:00,REGULAR,007464361,001139844,04-23-14,12:00:00,REGULAR,007464968,001139914,04-23-14,16:00:00,REGULAR,007465548,001139926,04-23-14,20:00:00,REGULAR,007466551,001139951,04-24-14,00:00:00,REGULAR,007467020,001139966,04-24-14,04:00:00,REGULAR,007467063,001139967,04-24-14,08:00:00,REGULAR,007467243,001140056                                                                                                                  
A002,R051,02-03-05,04-24-14,12:00:00,REGULAR,007467812,001140130,04-24-14,16:00:00,REGULAR,007468344,001140158,04-24-14,20:00:00,REGULAR,007469414,001140182,04-25-14,00:00:00,REGULAR,007469884,001140193,04-25-14,04:00:00,REGULAR,007469946,001140193,04-25-14,08:00:00,REGULAR,007470101,001140251,04-25-14,12:00:00,REGULAR,007470670,001140317,04-25-14,16:00:00,REGULAR,007471258,001140344                                                                                                                  
A002,R051,02-03-05,04-25-14,20:00:00,REGULAR,007472388,001140363                                                                                                                                                                                                                                                                                                                                                                                                                                                    
